"video_id","talent_name","talent_profile","model","confidence","title_raw","content_type","published_at","topic","language","tags","primary_reference","referenced_entities","taxonomy_version","prompt_version","created_at","title_hash","talent_id","classification_json","collaborative_energy","community_milestones","interactive_entertainment","meme_viral","monetization","narrative_serialization","performance_artistry","personality_conversation"
"vuiew0kC_24","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.85,"Leia's life struggles pt.2","short","2026-03-24 13:00:38.631299","lifestyle","en","storytime, life_update, part_2","","","v6","v6","2026-02-16 02:14:21.789088","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""storytime"",""life_update"",""part_2""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":true,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"p-CDDyyUvuA","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"<U+3010>3DIO ASMR<U+3011>Vtuber Handcam | Soft whispers and ear massage <U+0001F319>","live","2026-03-24 13:00:38.631299","lifestyle","en","ASMR, 3DIO, handcam, whispers","","","v6","v6","2026-02-16 02:14:21.738064","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""ASMR"",""3DIO"",""handcam"",""whispers""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"TajBx-XtQKE","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.85,"Leia's Life Struggles pt.1","short","2026-03-24 13:00:38.631299","lifestyle","en","pt.1, story, life_update","","","v6","v6","2026-02-16 02:13:14.317058","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""pt.1"",""story"",""life_update""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":true,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"LheYyHsIF9Q","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"<U+3010>3DIO ASMR<U+3011>Vtuber Handcam | Tingly Triggers for a good night sleep <U+0001F319>","live","2026-03-24 13:00:38.631299","lifestyle","en","3dio_asmr, handcam, asmr, tingles","","","v6","v6","2026-02-16 02:13:14.264041","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""3dio_asmr"",""handcam"",""asmr"",""tingles""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Kr7B7G2dZDc","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"<U+3010>Doodle & Chat<U+3011>Scribble scribble... No thoughts... Head empty...","live","2026-03-24 13:00:38.631299","lifestyle","en","doodle_and_chat, scribble","","","v6","v6","2026-02-16 02:13:14.243037","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""doodle_and_chat"",""scribble""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"BVzDY6hHqxw","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"<U+3010>Doodle & Chat<U+3011>Comfy scribbling !","live","2026-03-24 13:00:38.631299","lifestyle","en","doodle_and_chat, scribble, art","","","v6","v6","2026-02-16 02:13:14.177045","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""doodle_and_chat"",""scribble"",""art""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"A0WqZR60nGg","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.92,"<U+3010>DEBUT 2.0<U+3011>Let's talk some more!!<U+3010>Variance Project<U+3011>","live","2026-03-24 13:00:38.631299","lifestyle","en","debut, variance_project, free_talk","","","v6","v6","2026-02-16 02:13:14.157145","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""debut"",""variance_project"",""free_talk""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":true,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"3xwXBdudEhc","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"<U+3010>SCHEDULE + FREE TALK<U+3011>","live","2026-03-24 13:00:38.631299","lifestyle","en","schedule, free_talk, live","","","v6","v6","2026-02-16 02:13:14.084032","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""schedule"",""free_talk"",""live""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"3_tgmjZ67bs","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.65,"Hello, how are you?","short","2026-03-24 13:00:38.631299","lifestyle","en","greeting, microchat","","","v6","v6","2026-02-16 02:13:14.069099","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""greeting"",""microchat""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1uHWv9U4Scc","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.8,"I got dragged into this mess...<U+3010>PEAK w/ EQUILIBRIUM<U+3011>","live","2026-03-24 13:00:38.631299","lifestyle","en","collab, guest, peak","","EQUILIBRIUM","v6","v6","2026-02-16 02:12:13.064016","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""collab"",""guest"",""peak""],""primary_reference"":"""",""referenced_entities"":[""EQUILIBRIUM""],""collaborative_energy"":true,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1kd8L8G54dc","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.95,"<U+3010>DEBUT STREAM<U+3011>Visiting hours are open!!<U+3010>Variance Project<U+3011>","live","2026-03-24 13:00:38.631299","lifestyle","en","debut, debut_stream, variance_project","","","v6","v6","2026-02-16 02:12:13.053027","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""debut"",""debut_stream"",""variance_project""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":true,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"loA26fqBK5w","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.85,"Touching grass (virtually)<U+3010>PEAK<U+3011>","live","2026-03-24 13:00:38.631299","lifestyle","en","chill, touching_grass, peak","","","v6","v6","2026-02-16 02:12:12.949088","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""chill"",""touching_grass"",""peak""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"kic9H8k0ZUE","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"<U+3010>Doodle & Chat<U+3011>Sleepy weekend doodling <U+0001F4A4>","live","2026-03-24 13:00:38.631299","lifestyle","en","doodle, sleepy, weekend, chat","","","v6","v6","2026-02-16 02:12:12.939088","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""doodle"",""sleepy"",""weekend"",""chat""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"kFzMo1l8SQ4","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"<U+3010>3DIO ASMR<U+3011>Vtuber Handcam | Cleaning your ears until you fall asleep <U+0001F319>","live","2026-03-24 13:00:38.631299","lifestyle","en","asmr, ear_cleaning, sleep","","","v6","v6","2026-02-16 02:12:12.929958","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""asmr"",""ear_cleaning"",""sleep""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"hQCzYP-kiSA","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"<U+3010>3DIO ASMR<U+3011>Vtuber Handcam | Relaxing ear massage<U+0001F319>","live","2026-03-24 13:00:38.631299","lifestyle","en","asmr, ear_massage, handcam, vtuber","","","v6","v6","2026-02-16 02:12:12.919067","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""asmr"",""ear_massage"",""handcam"",""vtuber""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"hLbBJfB0wxM","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.8,"VTUBER CARD GAME?!<U+3010>Unboxing Handcam<U+3011>","live","2026-03-24 13:00:38.631299","lifestyle","en","unboxing, handcam, card_game, vtuber","","","v6","v6","2026-02-16 02:12:12.907108","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""unboxing"",""handcam"",""card_game"",""vtuber""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"cubMXRUuiD0","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"<U+3010>Just Chatting<U+3011>Let's talk about the membership rewards!","live","2026-03-24 13:00:38.631299","lifestyle","en","membership, rewards, chat","","","v6","v6","2026-02-16 02:12:12.853098","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""membership"",""rewards"",""chat""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":true,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"bzzWOokTn-E","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"<U+3010>Doodle & Chat<U+3011>Drawing members profile pic !","live","2026-03-24 13:00:38.631299","lifestyle","en","doodle, members, art, chat","","","v6","v6","2026-02-16 02:12:12.831054","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""doodle"",""members"",""art"",""chat""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"_xEsZhfgnmg","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"<U+3010>3DIO ASMR<U+3011>Vtuber Handcam | Soft tingles to help you relax<U+0001F319>","live","2026-03-24 13:00:38.631299","lifestyle","en","asmr, handcam, relaxation, vtuber","","","v6","v6","2026-02-16 02:12:12.816076","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""asmr"",""handcam"",""relaxation"",""vtuber""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"V85LsJxfdR8","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"Finishing my bunny maid art <U+0001F430><U+3010>Doodle & Chat<U+3011>","live","2026-03-24 13:00:38.631299","lifestyle","en","doodle_and_chat, finish_art, bunny_maid","","","v6","v6","2026-02-16 02:11:18.519071","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""doodle_and_chat"",""finish_art"",""bunny_maid""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"T3XoSDALWfw","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"<U+3010>Doodle & Chat<U+3011>Giving myself different hairstyle because I can !!!","live","2026-03-24 13:00:38.631299","lifestyle","en","doodle_and_chat, hairstyle, character_design","","","v6","v6","2026-02-16 02:11:18.509078","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""doodle_and_chat"",""hairstyle"",""character_design""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"SYVxKZK4ydY","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"Drawing myself in a bunny maid outfit.......<U+3010>Doodle & Chat<U+3011>","live","2026-03-24 13:00:38.631299","lifestyle","en","doodle_and_chat, drawing, bunny_maid","","","v6","v6","2026-02-16 02:11:18.49909","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""doodle_and_chat"",""drawing"",""bunny_maid""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"SWHzVB3PKdU","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.65,"Confessions of a rotten girl","short","2026-03-24 13:00:38.631299","lifestyle","en","storytime, confession","","","v6","v6","2026-02-16 02:11:18.488169","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""storytime"",""confession""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"RErDCcBV6EU","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.95,"<U+3010>3DIO ASMR<U+3011>Vtuber Handcam | Ear massage to help you sleep<U+0001F319>","live","2026-03-24 13:00:38.631299","lifestyle","en","3DIO_ASMR, ear_massage, sleep","","","v6","v6","2026-02-16 02:11:18.454995","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""3DIO_ASMR"",""ear_massage"",""sleep""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"PQV3p9U7dkw","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.92,"<U+3010>Doodle & Chat<U+3011>Yapping at you while I doodle","live","2026-03-24 13:00:38.631299","lifestyle","en","doodle_and_chat, doodling, chat","","","v6","v6","2026-02-16 02:11:18.445076","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""doodle_and_chat"",""doodling"",""chat""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"P3352jIFjSw","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.75,"Hi I'm back !!!!!!!! DID YOU MISS ME?","live","2026-03-24 13:00:38.631299","lifestyle","en","comeback, chat, return","","","v6","v6","2026-02-16 02:11:18.434849","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""comeback"",""chat"",""return""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"LEGaqzURyiQ","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.95,"<U+3010>3DIO ASMR<U+3011>Vtuber Handcam | Helping you fall asleep<U+0001F319>","live","2026-03-24 13:00:38.631299","lifestyle","en","3DIO_ASMR, asmr, handcam","","","v6","v6","2026-02-16 02:11:18.405122","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""3DIO_ASMR"",""asmr"",""handcam""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":false}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JL0CiCVat5M","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"Showing off some art tips and tricks to @ReinaRonronea<U+3010>Doodle & Chat<U+3011>","live","2026-03-24 13:00:38.631299","lifestyle","en","doodle_and_chat, art_tips, collab","","","v6","v6","2026-02-16 02:11:18.385045","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""doodle_and_chat"",""art_tips"",""collab""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":true,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"H8vTUSX3m7c","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"Membership open !!! Let's party !!!","live","2026-03-24 13:00:38.631299","lifestyle","en","membership, celebration, party","","","v6","v6","2026-02-16 02:11:18.364059","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""membership"",""celebration"",""party""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":true,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":true,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"FxmwNOPscd0","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"Nerding out about my artbooks!!!<U+3010>Handcam<U+3011>","live","2026-03-24 13:00:38.631299","lifestyle","en","artbooks, handcam, show_and_tell","","","v6","v6","2026-02-16 02:11:18.35411","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""artbooks"",""handcam"",""show_and_tell""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"DCIdRuRUiyw","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"Drawing in each other's clothes feat. @BlairLabriVT  !!<U+3010>Doodle & Chat<U+3011>","live","2026-03-24 13:00:38.631299","lifestyle","en","doodle_and_chat, collab, drawing","","","v6","v6","2026-02-16 02:11:18.34305","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""doodle_and_chat"",""collab"",""drawing""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":true,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"zS2toSVP9wg","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"Replying to Marshmallow questions and yapping !!!","live","2026-03-24 13:00:38.631299","lifestyle","en","marshmallow, qna, reply","","","v6","v6","2026-02-16 02:10:15.898047","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""marshmallow"",""qna"",""reply""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"ty_WiFh-pPQ","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.95,"Drawing your custom pfp!<U+3010>Doodle & Chat<U+3011>","live","2026-03-24 13:00:38.631299","lifestyle","en","doodle, commissions, custom_pfp","","","v6","v6","2026-02-16 02:10:15.848013","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""doodle"",""commissions"",""custom_pfp""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"qChQT4OLRLo","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"Who is Iuno? I am Iuno now!!<U+3010>Doodle & Chat<U+3011>","live","2026-03-24 13:00:38.631299","lifestyle","en","doodle, character_roleplay, introduction","","","v6","v6","2026-02-16 02:10:15.816026","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""doodle"",""character_roleplay"",""introduction""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":false,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"onEUmzgrTQc","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"Birthday After-party !! Let's talk about backstage stuff","live","2026-03-24 13:00:38.631299","lifestyle","en","afterparty, backstage, storytime","","","v6","v6","2026-02-16 02:10:15.785025","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""afterparty"",""backstage"",""storytime""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":true,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":false,""performance_artistry"":false,""personality_conversation"":true}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"oOZOG99Cnyk","Leia_Memoria_Variance_Project","leia_memoria_variance_project","gpt-5-mini",0.9,"<U+3010>BIRTHDAY STREAM DAY 2<U+3011>The party isn't over yet !","live","2026-03-24 13:00:38.631299","lifestyle","en","birthday, celebration, afterparty","","","v6","v6","2026-02-16 02:10:15.765023","331b6c56f0d78cf3","0003_leia_memoria_variance_project","{""topic"":""lifestyle"",""language"":""en"",""tags"":[""birthday"",""celebration"",""afterparty""],""primary_reference"":"""",""referenced_entities"":[],""collaborative_energy"":false,""community_milestones"":true,""interactive_entertainment"":false,""meme_viral"":false,""monetization"":false,""narrative_serialization"":true,""performance_artistry"":false,""personality_conversation"":true}",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
